LOCUS	LEFT_LOCUS	RIGHT_LOCUS	LEFT_POS	RIGHT_POS	SUPPORT	INTERVAL_SIZE	LG
118772770	dDocent_Contig_108428	dDocent_Contig_3479	52.32	53.8	poli	1.48	4
78229532	dDocent_Contig_57682	dDocent_Contig_83882	7.96	7.96	gacu,lcal	0	16
384405003	dDocent_Contig_29317	dDocent_Contig_26947	13.92	14	dlab,poli,gacu,tnig	0.0800000000000001	14
gi|226069233|dbj|AB459226.1|	dDocent_Contig_187802	dDocent_Contig_102544	10.72	13.06	dlab	2.34	18
gi|226022756|dbj|AB458967.1|	dDocent_Contig_236367	dDocent_Contig_5401	8.38	8.69	poli	0.309999999999999	11
78227019	dDocent_Contig_21319	dDocent_Contig_172285	20.59	23.27	dlab,gacu	2.68	10
78225399	dDocent_Contig_14563	dDocent_Contig_125630	16.17	18.8	dlab,gacu,onil	2.63	24
78228879	dDocent_Contig_53126	dDocent_Contig_48972	43.17	41.96	dlab,lcal,onil	1.21	4
384404582	dDocent_Contig_17977	dDocent_Contig_153650	43.11	40.92	onil	2.19	20
384404237	dDocent_Contig_307589	dDocent_Contig_18848	0	1.54	dlab	1.54	1
384404992	dDocent_Contig_9310	dDocent_Contig_146769	22.79	24.6	gacu	1.81	14
384405223	dDocent_Contig_24774	dDocent_Contig_126674	63.37	63.7	poli	0.330000000000005	9
78225457	dDocent_Contig_12108	dDocent_Contig_20733	20.72	20.72	dlab,poli,gacu,lcal	0	20
384404774	dDocent_Contig_31796	dDocent_Contig_48250	39.74	41.28	poli,lcal	1.54	10
78227360	dDocent_Contig_7027	dDocent_Contig_2393	8.98	8.98	dlab,poli,lcal,onil	0	1
78225310	dDocent_Contig_10881	dDocent_Contig_24578	39.79	39.79	tnig,onil	0	1
384405802	dDocent_Contig_183092	dDocent_Contig_60276	50.27	52.99	lcal	2.72	7
78226330	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
78227830	dDocent_Contig_114038	dDocent_Contig_125660	34.03	30.16	gacu	3.87	21
384404868	dDocent_Contig_166134	dDocent_Contig_73935	71.55	71.55	poli	0	18
384405393	dDocent_Contig_12971	dDocent_Contig_36915	24.49	24.49	poli,lcal	0	12
109176105	dDocent_Contig_23746	dDocent_Contig_26491	38.89	36.47	csem	2.42	6
384404397	dDocent_Contig_6141	dDocent_Contig_243491	37.23	37.23	poli,lcal	0	15
118772638	dDocent_Contig_21421	dDocent_Contig_213977	53.2	51.88	poli	1.32	14
2309475	dDocent_Contig_121559	dDocent_Contig_288916	37.13	37.13	poli,gacu,trub,onil	0	20
78228077	dDocent_Contig_189298	dDocent_Contig_37785	31.06	31.28	onil	0.220000000000002	16
109177782	dDocent_Contig_21728	dDocent_Contig_69113	49.24	47.63	onil	1.61	22
384405793	dDocent_Contig_9265	dDocent_Contig_286764	58.84	58.84	dlab,poli	0	16
gi|12329993|emb|AJ300776.1|	dDocent_Contig_55010	dDocent_Contig_34141	16.08	22.33	trub,tnig	6.25	12
109177009	dDocent_Contig_9859	dDocent_Contig_43242	18.65	18.34	dlab,poli,gacu,lcal,trub,tnig,csem,onil	0.309999999999999	2
gi|226069236|dbj|AB459229.1|	dDocent_Contig_104302	dDocent_Contig_75304	52.43	52.24	lcal,csem	0.189999999999998	2
384404439	dDocent_Contig_53339	dDocent_Contig_9019	25.22	24.6	poli	0.619999999999997	4
5018731	dDocent_Contig_22210	dDocent_Contig_198612	12.78	13.02	poli,lcal,trub,tnig	0.24	19
118772556	dDocent_Contig_34200	dDocent_Contig_36696	67.93	65.21	poli	2.72000000000001	3
109177878	dDocent_Contig_12922	dDocent_Contig_25574	17.75	16.67	poli,onil	1.08	3
118772814	dDocent_Contig_16160	dDocent_Contig_34954	36.98	36.85	onil	0.129999999999995	16
384405547	dDocent_Contig_14417	dDocent_Contig_123378	58.74	59.58	poli,gacu,lcal,csem,onil	0.839999999999996	23
384405026	dDocent_Contig_5035	dDocent_Contig_255676	41.75	42.41	dlab,lcal	0.659999999999997	21
gi|6970343|dbj|AB037981.1|	dDocent_Contig_261651	dDocent_Contig_52068	10.92	18.22	poli	7.3	20
78227522	dDocent_Contig_125297	dDocent_Contig_333677	35.31	33.15	poli	2.16	9
gi|226049725|dbj|AB459152.1|	dDocent_Contig_339791	dDocent_Contig_68700	22.73	22.73	dlab,lcal	0	8
384405154	dDocent_Contig_20111	dDocent_Contig_103135	0	0	dlab,gacu	0	24
78225329	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,onil	0.900000000000002	19
gi|226049724|dbj|AB459151.1|	dDocent_Contig_61063	dDocent_Contig_197331	30.79	30.96	poli	0.170000000000002	19
384404896	dDocent_Contig_195082	dDocent_Contig_304969	58.76	58.76	poli	0	15
384404499	dDocent_Contig_16160	dDocent_Contig_34954	36.98	36.85	onil	0.129999999999995	16
384405814	dDocent_Contig_1291	dDocent_Contig_339848	30.97	30.97	dlab,lcal	0	1
118772506	dDocent_Contig_21841	dDocent_Contig_8979	36.62	35.67	dlab,lcal	0.949999999999996	14
115383024	dDocent_Contig_22567	dDocent_Contig_103632	40.17	40.17	poli,lcal,csem	0	5
78228892	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
384405650	dDocent_Contig_51314	dDocent_Contig_73600	53.56	52.81	poli	0.75	10
384404640	dDocent_Contig_243672	dDocent_Contig_209055	3.74	4.05	lcal	0.31	17
78229125	dDocent_Contig_38328	dDocent_Contig_66871	19.82	21.36	dlab,lcal,csem,onil	1.54	1
384405656	dDocent_Contig_30698	dDocent_Contig_20367	23.71	23.54	poli,lcal	0.170000000000002	4
78229098	dDocent_Contig_311699	dDocent_Contig_56126	56.43	59.13	gacu	2.7	22
gi|205361315|dbj|AB459420.1|	dDocent_Contig_149738	dDocent_Contig_2971	1.4	0.830000000000002	lcal	0.569999999999998	13
78230279	dDocent_Contig_7169	dDocent_Contig_28835	56.1	56.43	poli,lcal	0.329999999999998	22
384404305	dDocent_Contig_47619	dDocent_Contig_16360	57.91	57.08	lcal,onil	0.829999999999998	1
78226918	dDocent_Contig_20683	dDocent_Contig_4899	16.85	18.42	dlab	1.57	9
gi|205361277|dbj|AB459382.1|	dDocent_Contig_1533	dDocent_Contig_274586	19.66	19.66	dlab,gacu,lcal,csem,onil	0	8
384405676	dDocent_Contig_119334	dDocent_Contig_113733	26.72	26.72	poli	0	12
384405642	dDocent_Contig_336119	dDocent_Contig_99997	35.77	33.45	csem	2.32	4
384404550	dDocent_Contig_269535	dDocent_Contig_15918	31.26	31.26	dlab,gacu,lcal	0	20
384405711	dDocent_Contig_52549	dDocent_Contig_288916	37.13	37.13	dlab,gacu,lcal,onil	0	20
384404366	dDocent_Contig_26733	dDocent_Contig_23714	20.2	20.51	dlab,trub,onil	0.310000000000002	2
115383067	dDocent_Contig_13269	dDocent_Contig_17935	50.47	52.03	lcal	1.56	21
78228335	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,lcal	0.900000000000002	19
5019064	dDocent_Contig_223192	dDocent_Contig_120494	26.94	28.97	dlab,poli,lcal	2.03	9
gi|38141525|emb|AJ605273.1|	dDocent_Contig_3156	dDocent_Contig_349127	6.59	6.59	dlab,poli,gacu,lcal,tnig,onil	0	7
384404447	dDocent_Contig_289693	dDocent_Contig_172625	44.17	48.29	dlab,gacu,trub	4.12	4
384404876	dDocent_Contig_37343	dDocent_Contig_24236	50.38	48.22	poli,gacu,lcal	2.16	18
384404632	dDocent_Contig_12895	dDocent_Contig_25574	16.82	16.67	dlab,trub	0.149999999999999	3
109175363	dDocent_Contig_189129	dDocent_Contig_19889	9.27	9.27	poli,gacu,lcal,tnig,csem	0	15
78229484	dDocent_Contig_61809	dDocent_Contig_38113	18.35	14.78	csem	3.57	5
78230107	dDocent_Contig_8508	dDocent_Contig_22103	0	1.91	csem	1.91	7
78225947	dDocent_Contig_15153	dDocent_Contig_86268	30.97	30.97	poli,trub,csem	0	1
384404691	dDocent_Contig_326304	dDocent_Contig_128759	62.35	64.69	lcal,onil	2.34	8
384404725	dDocent_Contig_36931	dDocent_Contig_264891	14.39	15.1	dlab,poli,onil	0.709999999999999	10
115383112	dDocent_Contig_30404	dDocent_Contig_8174	13.9	13.9	dlab,poli,lcal,trub,csem	0	7
109175516	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	poli,gacu,lcal,trub,onil	1.34	19
384405303	dDocent_Contig_17120	dDocent_Contig_14056	50.66	48.93	poli,lcal	1.73	3
gi|226069296|dbj|AB459289.1|	dDocent_Contig_2202	dDocent_Contig_197508	44.58	44.58	poli	0	23
109175680	dDocent_Contig_152786	dDocent_Contig_54366	42.48	41.47	dlab,poli	1.01	3
gi|205361405|dbj|AB459477.1|	dDocent_Contig_73905	dDocent_Contig_133371	25.12	25.12	lcal,onil	0	6
384405561	dDocent_Contig_95836	dDocent_Contig_31830	49.2	51.54	lcal	2.34	8
78225753	dDocent_Contig_3889	dDocent_Contig_66767	55.65	66.27	gacu	10.62	6
384405807	dDocent_Contig_664	dDocent_Contig_38379	70	66.29	poli	3.70999999999999	20
gi|226022696|dbj|AB458907.1|	dDocent_Contig_210753	dDocent_Contig_98348	54.58	52.96	poli	1.62	18
384405094	dDocent_Contig_28007	dDocent_Contig_157649	33.78	33.78	dlab,poli,gacu,onil	0	8
384404957	dDocent_Contig_355276	dDocent_Contig_30664	24.52	23.79	poli,lcal	0.73	23
384404995	dDocent_Contig_35592	dDocent_Contig_156439	36.62	36.62	dlab,csem	0	14
78230203	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
384405097	dDocent_Contig_314714	dDocent_Contig_305597	29.75	29.42	dlab,poli,lcal,trub,onil	0.329999999999998	8
33437852	dDocent_Contig_152786	dDocent_Contig_54366	42.48	41.47	dlab,poli	1.01	3
78227020	dDocent_Contig_24383	dDocent_Contig_16668	14.58	14.82	onil	0.24	12
384404321	dDocent_Contig_276335	dDocent_Contig_32350	58.94	55.97	poli	2.97	11
gi|226049735|dbj|AB459162.1|	dDocent_Contig_10181	dDocent_Contig_52450	11.42	11.49	poli	0.0700000000000003	12
78228120	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
384404972	dDocent_Contig_247362	dDocent_Contig_144102	0.159999999999997	2.16	dlab,trub,tnig	2	14
109175163	dDocent_Contig_21728	dDocent_Contig_69113	49.24	47.63	onil	1.61	22
78225847	dDocent_Contig_55010	dDocent_Contig_34141	16.08	22.33	trub,tnig	6.25	12
78227119	dDocent_Contig_53339	dDocent_Contig_173	25.22	26.77	dlab,poli,gacu,lcal,tnig,onil	1.55	4
109174782	dDocent_Contig_1291	dDocent_Contig_339848	30.97	30.97	dlab,lcal	0	1
115383075	dDocent_Contig_19168	dDocent_Contig_9708	25.25	25.25	poli	0	11
78229819	dDocent_Contig_85881	dDocent_Contig_137743	48.97	51.67	trub,onil	2.7	19
384404627	dDocent_Contig_42789	dDocent_Contig_66601	8.83	10	dlab,lcal	1.17	7
118772474	dDocent_Contig_118320	dDocent_Contig_108402	20.25	20.53	dlab,poli,lcal	0.280000000000001	10
384404453	dDocent_Contig_53126	dDocent_Contig_48972	43.17	41.96	dlab,poli,lcal,onil	1.21	4
384404303	dDocent_Contig_136639	dDocent_Contig_304969	58.76	58.76	dlab	0	15
78226067	dDocent_Contig_238701	dDocent_Contig_43065	9.63	9.32	poli	0.31	16
gi|226022732|dbj|AB458943.1|	dDocent_Contig_153620	dDocent_Contig_59623	9.64999999999999	10.78	dlab,poli,lcal,trub,onil	1.13000000000001	19
gi|226049782|dbj|AB459209.1|	dDocent_Contig_80711	dDocent_Contig_141395	7.42	8.98	dlab,lcal,csem	1.56	4
78227049	dDocent_Contig_187802	dDocent_Contig_174602	10.72	10.72	gacu,lcal,csem	0	18
109177746	dDocent_Contig_36275	dDocent_Contig_19676	31.35	31.6	dlab,poli,lcal,tnig,onil	0.25	23
78230012	dDocent_Contig_16668	dDocent_Contig_40269	14.82	15.16	poli,lcal	0.34	12
gi|6970354|dbj|AB037991.1|	dDocent_Contig_237447	dDocent_Contig_110926	45.96	45.96	poli	0	8
78226631	dDocent_Contig_9859	dDocent_Contig_43242	18.65	18.34	dlab,poli,gacu,lcal,trub,tnig,csem,onil	0.309999999999999	2
384404242	dDocent_Contig_44561	dDocent_Contig_56197	36.56	32.47	csem	4.09	7
384404530	dDocent_Contig_52068	dDocent_Contig_44301	18.22	18.37	poli	0.150000000000002	20
384404806	dDocent_Contig_364917	dDocent_Contig_2154	13.73	12.64	poli	1.09	10
118772518	dDocent_Contig_23083	dDocent_Contig_65968	14.56	14.56	poli	0	1
118772665	dDocent_Contig_304969	dDocent_Contig_136639	58.76	58.76	poli	0	15
78227100	dDocent_Contig_958	dDocent_Contig_116082	34.21	33.37	poli,gacu,csem,onil	0.840000000000003	11
gi|226022765|dbj|AB458976.1|	dDocent_Contig_61134	dDocent_Contig_87428	49.31	53.65	poli	4.34	24
384405496	dDocent_Contig_22103	dDocent_Contig_15637	1.91	2.22	dlab,lcal,onil	0.31	7
384405357	dDocent_Contig_149363	dDocent_Contig_69859	59.06	60.31	dlab,poli,gacu	1.25	13
78229857	dDocent_Contig_154408	dDocent_Contig_164687	13.88	13.88	dlab,poli,csem,onil	0	1
384405193	dDocent_Contig_52970	dDocent_Contig_28438	40.11	38.74	poli	1.37	9
78230448	dDocent_Contig_220734	dDocent_Contig_9648	2.39	0	poli	2.39	8
78226788	dDocent_Contig_7766	dDocent_Contig_85008	27.55	26.88	gacu,onil	0.670000000000002	3
384404684	dDocent_Contig_5386	dDocent_Contig_394281	60.19	59.88	poli	0.309999999999995	17
78228212	dDocent_Contig_167913	dDocent_Contig_59834	42.72	46.14	poli	3.42	14
78227842	dDocent_Contig_38050	dDocent_Contig_35078	24.95	25.28	dlab,lcal	0.330000000000002	5
78227660	dDocent_Contig_104302	dDocent_Contig_75304	52.43	52.24	lcal	0.189999999999998	2
gi|226022733|dbj|AB458944.1|	dDocent_Contig_53126	dDocent_Contig_48972	43.17	41.96	dlab,poli,lcal,onil	1.21	4
384404743	dDocent_Contig_228442	dDocent_Contig_593	64.32	65.25	poli,lcal,tnig,onil	0.930000000000007	10
384404539	dDocent_Contig_20987	dDocent_Contig_376782	28.32	28.17	dlab	0.149999999999999	20
384404545	dDocent_Contig_92660	dDocent_Contig_17991	30.33	30.33	dlab,poli,lcal,trub,tnig,onil	0	20
78228568	dDocent_Contig_51425	dDocent_Contig_14506	35.39	34.61	csem	0.780000000000001	10
384404768	dDocent_Contig_20609	dDocent_Contig_31796	35.94	39.74	dlab,trub,onil	3.8	10
gi|226049652|dbj|AB459079.1|	dDocent_Contig_2375	dDocent_Contig_74727	10.04	10.04	lcal	0	23
118772616	dDocent_Contig_157649	dDocent_Contig_384966	33.78	33.78	poli,gacu,lcal	0	8
78228841	dDocent_Contig_91457	dDocent_Contig_9113	30.92	33.22	trub,tnig	2.3	2
118772734	dDocent_Contig_21467	dDocent_Contig_5563	55.6	56.37	dlab	0.769999999999996	20
109178095	dDocent_Contig_314714	dDocent_Contig_305597	29.75	29.42	dlab,lcal,trub	0.329999999999998	8
78227563	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
118772504	dDocent_Contig_134968	dDocent_Contig_189298	31.06	31.06	tnig,onil	0	16
384405417	dDocent_Contig_169742	dDocent_Contig_13506	47.17	47.61	dlab,poli	0.439999999999998	6
78226907	dDocent_Contig_101801	dDocent_Contig_32622	18.42	16.72	gacu,trub,tnig,csem,onil	1.7	9
384404852	dDocent_Contig_111953	dDocent_Contig_97990	37.02	39.5	poli,lcal	2.48	5
gi|226022726|dbj|AB458937.1|	dDocent_Contig_154408	dDocent_Contig_57444	13.88	13.88	gacu	0	1
384404603	dDocent_Contig_12034	dDocent_Contig_183092	47.72	50.27	dlab,trub,csem	2.55	7
78228722	dDocent_Contig_17517	dDocent_Contig_17343	27.95	28.96	lcal,onil	1.01	5
118772533	dDocent_Contig_83882	dDocent_Contig_57682	7.96	7.96	dlab,lcal	0	16
384405783	dDocent_Contig_32931	dDocent_Contig_13302	42.48	47.65	dlab	5.17	15
384404416	dDocent_Contig_136639	dDocent_Contig_9857	58.76	58.76	poli,onil	0	15
78227743	dDocent_Contig_95424	dDocent_Contig_11296	31.33	29.74	poli	1.59	9
78228881	dDocent_Contig_42589	dDocent_Contig_18514	12.9	14.64	csem	1.74	3
384405162	dDocent_Contig_14449	dDocent_Contig_31210	0	0	poli,gacu,lcal,csem	0	24
gi|226049645|dbj|AB459072.1|	dDocent_Contig_367430	dDocent_Contig_11941	43.64	44.85	dlab,poli,lcal	1.21	9
78229143	dDocent_Contig_303916	dDocent_Contig_91748	37.22	35.97	dlab,poli,lcal	1.25	22
78225484	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	poli,gacu,lcal,trub,onil	1.34	19
78229799	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
118772582	dDocent_Contig_343391	dDocent_Contig_219112	20.91	18.6	poli	2.31	16
118772801	dDocent_Contig_1707	dDocent_Contig_58798	28.3	27.29	dlab,poli,lcal,onil	1.01	6
109178085	dDocent_Contig_53753	dDocent_Contig_50700	35.89	36.06	lcal,trub	0.170000000000002	21
78230032	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
gi|12641740|emb|AJ306239.1|	dDocent_Contig_21319	dDocent_Contig_172285	20.59	23.27	dlab,gacu,trub	2.68	10
384405760	dDocent_Contig_130341	dDocent_Contig_14591	47.84	47.84	poli,gacu	0	16
78228848	dDocent_Contig_57353	dDocent_Contig_36101	47.63	47.85	tnig,onil	0.219999999999999	19
384405258	dDocent_Contig_10820	dDocent_Contig_9496	57.44	57.33	dlab,poli,lcal	0.109999999999999	22
384404361	dDocent_Contig_58266	dDocent_Contig_29194	49.06	49.06	poli	0	2
384405706	dDocent_Contig_32931	dDocent_Contig_13302	42.48	47.65	dlab,trub,onil	5.17	15
118772387	dDocent_Contig_130418	dDocent_Contig_36421	45.79	45.79	poli	0	2
118772685	dDocent_Contig_46846	dDocent_Contig_159109	20.09	25.88	dlab,tnig	5.79	13
384405684	dDocent_Contig_95748	dDocent_Contig_74233	18.54	19.27	dlab,lcal,trub,csem	0.73	12
384405697	dDocent_Contig_186532	dDocent_Contig_3831	32.66	33.66	poli,lcal	1	5
384405156	dDocent_Contig_31210	dDocent_Contig_70736	0	0	poli,lcal,onil	0	24
118772351	dDocent_Contig_146176	dDocent_Contig_78605	33.25	33.9	poli	0.649999999999999	24
78225445	dDocent_Contig_27535	dDocent_Contig_177172	27.27	27.27	dlab,poli,lcal	0	22
384405718	dDocent_Contig_183092	dDocent_Contig_60276	50.27	52.99	lcal	2.72	7
78229743	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	poli,gacu,lcal,trub,onil	1.34	19
78229658	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
109175815	dDocent_Contig_698	dDocent_Contig_4651	8.41	10.88	poli,lcal	2.47	5
78226155	dDocent_Contig_57353	dDocent_Contig_36101	47.63	47.85	dlab,poli,tnig,onil	0.219999999999999	19
118772642	dDocent_Contig_2517	dDocent_Contig_37795	0.62	2.17	poli	1.55	2
384404608	dDocent_Contig_232983	dDocent_Contig_12034	47.1	47.72	dlab,lcal	0.619999999999997	7
78228909	dDocent_Contig_21319	dDocent_Contig_172285	20.59	23.27	dlab,gacu,trub	2.68	10
gi|226022705|dbj|AB458916.1|	dDocent_Contig_31027	dDocent_Contig_41944	41.33	46.63	lcal	5.3	19
118772447	dDocent_Contig_257318	dDocent_Contig_10414	30.94	26.15	gacu,csem	4.79	12
384404944	dDocent_Contig_139762	dDocent_Contig_92949	21.36	23.58	dlab	2.22	1
78228485	dDocent_Contig_12108	dDocent_Contig_20733	20.72	20.72	dlab,poli,lcal	0	20
78227479	dDocent_Contig_155556	dDocent_Contig_204278	11.33	13.27	dlab,poli,gacu	1.94	16
118772673	dDocent_Contig_238701	dDocent_Contig_43065	9.63	9.32	poli	0.31	16
78227273	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	poli,gacu,lcal,trub,onil	1.34	19
78225342	dDocent_Contig_12934	dDocent_Contig_22610	58.84	58.84	poli,gacu,lcal,trub	0	16
384405348	dDocent_Contig_20310	dDocent_Contig_13164	54.42	53.81	dlab	0.609999999999999	13
384405271	dDocent_Contig_1351	dDocent_Contig_6714	59.13	59.13	poli	0	22
78225550	dDocent_Contig_57682	dDocent_Contig_83882	7.96	7.96	dlab,gacu,lcal	0	16
78228714	dDocent_Contig_151317	dDocent_Contig_179549	18.85	17.95	dlab,poli,gacu,lcal,tnig,onil	0.900000000000002	19
gi|205361340|dbj|AB459445.1|	dDocent_Contig_19606	dDocent_Contig_103135	0	0	poli,csem,onil	0	24
118772573	dDocent_Contig_27535	dDocent_Contig_205530	27.27	27.27	poli	0	22
384404707	dDocent_Contig_91218	dDocent_Contig_360435	24.55	26.12	poli	1.57	19
384405257	dDocent_Contig_100222	dDocent_Contig_29349	54.09	53.08	poli,gacu	1.01000000000001	22
384405297	dDocent_Contig_23556	dDocent_Contig_283055	48.6	56.57	lcal	7.97	3
109176369	dDocent_Contig_20038	dDocent_Contig_49203	10.08	9.75	dlab,poli,trub,tnig	0.33	12
118772525	dDocent_Contig_46391	dDocent_Contig_15214	51.02	54.42	poli	3.4	11
gi|226022687|dbj|AB458898.1|	dDocent_Contig_53753	dDocent_Contig_50700	35.89	36.06	lcal	0.170000000000002	21
384404428	dDocent_Contig_99997	dDocent_Contig_23502	33.45	36.55	dlab,lcal	3.09999999999999	4
115383000	dDocent_Contig_40645	dDocent_Contig_11249	7.11	10.6	poli	3.49	23
384405773	dDocent_Contig_86268	dDocent_Contig_69240	30.97	30.97	poli	0	1
78226868	dDocent_Contig_189129	dDocent_Contig_19889	9.27	9.27	poli,gacu,lcal,tnig,csem	0	15
78229061	dDocent_Contig_291619	dDocent_Contig_179549	11.64	17.95	gacu	6.31	19
118772677	dDocent_Contig_48412	dDocent_Contig_42202	18.25	20.1	dlab,gacu,lcal,onil	1.85	7
78227488	dDocent_Contig_35436	dDocent_Contig_4687	24.44	26.99	lcal,trub,tnig	2.55	1
gi|226049624|dbj|AB459051.1|	dDocent_Contig_11522	dDocent_Contig_367217	27.64	28.88	dlab,onil	1.24	23
384405168	dDocent_Contig_103135	dDocent_Contig_20111	0	0	dlab,gacu	0	24
78227694	dDocent_Contig_121559	dDocent_Contig_288916	37.13	37.13	poli,gacu,trub,onil	0	20
78230147	dDocent_Contig_51425	dDocent_Contig_14506	35.39	34.61	tnig,csem,onil	0.780000000000001	10
115382963	dDocent_Contig_70827	dDocent_Contig_52004	10.85	12.88	lcal	2.03	11
78229274	dDocent_Contig_318878	dDocent_Contig_3387	33.38	32.38	poli,lcal,tnig,onil	1	6
118772494	dDocent_Contig_23556	dDocent_Contig_27537	48.6	46.91	poli,lcal	1.69	3
78226769	dDocent_Contig_91457	dDocent_Contig_9113	30.92	33.22	trub,tnig	2.3	2
384404536	dDocent_Contig_20987	dDocent_Contig_376782	28.32	28.17	dlab	0.149999999999999	20
384405694	dDocent_Contig_214291	dDocent_Contig_42799	45.42	45.77	poli,onil	0.350000000000001	8
384405522	dDocent_Contig_19718	dDocent_Contig_95836	47.18	49.2	tnig	2.02	8
384405508	dDocent_Contig_8508	dDocent_Contig_22103	0	1.91	csem	1.91	7
384404719	dDocent_Contig_87984	dDocent_Contig_151317	21.54	18.85	dlab,gacu,lcal,onil	2.69	19
78230076	dDocent_Contig_63898	dDocent_Contig_207044	5.66	5.66	poli,gacu	0	3
78227699	dDocent_Contig_75370	dDocent_Contig_1633	36.55	31.1	gacu	5.45	4
118772623	dDocent_Contig_99410	dDocent_Contig_57634	44.5	44.19	dlab,poli	0.310000000000002	6
384404559	dDocent_Contig_79762	dDocent_Contig_52549	34.97	37.13	dlab,lcal	2.16	20
109175276	dDocent_Contig_189298	dDocent_Contig_37785	31.06	31.28	onil	0.220000000000002	16
78230251	dDocent_Contig_91457	dDocent_Contig_9113	30.92	33.22	trub,tnig	2.3	2
gi|205361252|dbj|AB459357.1|	dDocent_Contig_149785	dDocent_Contig_84389	58.84	58.84	lcal	0	16
gi|6970358|dbj|AB037995.1|	dDocent_Contig_249952	dDocent_Contig_356616	44.25	43.33	dlab,lcal,onil	0.920000000000002	8
384404590	dDocent_Contig_52068	dDocent_Contig_7017	18.22	18.37	dlab,gacu	0.150000000000002	20
384404371	dDocent_Contig_12922	dDocent_Contig_25574	17.75	16.67	onil	1.08	3
5019026	dDocent_Contig_179549	dDocent_Contig_87984	17.95	21.54	lcal,tnig,onil	3.59	19
109177364	dDocent_Contig_29737	dDocent_Contig_179549	19.29	17.95	poli,gacu,lcal,trub,onil	1.34	19
384405032	dDocent_Contig_46295	dDocent_Contig_10808	26.62	26.62	poli	0	21
384405797	dDocent_Contig_52970	dDocent_Contig_28438	40.11	38.74	poli,lcal	1.37	9
78226644	dDocent_Contig_57682	dDocent_Contig_83882	7.96	7.96	dlab,gacu,lcal	0	16
384404274	dDocent_Contig_31111	dDocent_Contig_7928	30.97	33.64	poli,lcal	2.67	1
384405201	dDocent_Contig_58669	dDocent_Contig_367430	42.05	43.64	dlab,lcal	1.59	9
384404385	dDocent_Contig_32931	dDocent_Contig_13302	42.48	47.65	dlab,trub,onil	5.17	15
78230369	dDocent_Contig_32774	dDocent_Contig_31290	25.25	28.86	dlab,trub,tnig,csem,onil	3.61	11
118772338	dDocent_Contig_23286	dDocent_Contig_4603	41.02	43.05	poli,lcal	2.02999999999999	12
